Title,URL handle,Description,Vendor,Product category,Type,Tags,Published on online store,Status,SKU,Barcode,Option1 name,Option1 value,Option1 Linked To,Option2 name,Option2 value,Option2 Linked To,Option3 name,Option3 value,Option3 Linked To,Price,Compare-at price,Cost per item,Charge tax,Tax code,Unit price total measure,Unit price total measure unit,Unit price base measure,Unit price base measure unit,Inventory tracker,Inventory quantity,Continue selling when out of stock,Weight value (grams),Weight unit for display,Requires shipping,Fulfillment service,Product image URL,Image position,Image alt text,Variant image URL,Gift card,SEO title,SEO description,Color (product.metafields.shopify.color-pattern),Google Shopping / Google product category,Google Shopping / Gender,Google Shopping / Age group,Google Shopping / Manufacturer part number (MPN),Google Shopping / Ad group name,Google Shopping / Ads labels,Google Shopping / Condition,Google Shopping / Custom product,Google Shopping / Custom label 0,Google Shopping / Custom label 1,Google Shopping / Custom label 2,Google Shopping / Custom label 3,Google Shopping / Custom label 4
,mary-ann-top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2/ab21ad433686.jpg,7,Mary Ann (Top) 7,,,,,,,,,,,,,,,,,,
,mary-ann-top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2/108b5940bdb9.jpg,8,Mary Ann (Top) 8,,,,,,,,,,,,,,,,,,
Mary Ann (Bottom),mary-ann-bottom,"<p>The Mary Ann bottom — sold separately. Offered in Black, White and Yellow.</p><p><strong>Materials:</strong> See product label.</p><p>True to size.</p>",Pecan Moon,Apparel & Accessories > Clothing > Pants,Bottom,"drop-2-launch, drop-2-draft",FALSE,draft,MARY-ANN-BOTTOM-BLACK-S,,Color,Black,,Size,S,,,,,70.00,,,TRUE,,,,,,shopify,2,DENY,,g,TRUE,manual,https://www.zappstudios.us/_tmp/pecan-drop2/e4b2e17654dc.jpg,1,Mary Ann (Bottom),https://www.zappstudios.us/_tmp/pecan-drop2/e4b2e17654dc.jpg,FALSE,Mary Ann (Bottom) — Pecan Moon,"The Mary Ann bottom — sold separately. Offered in Black, White and Yellow. Materials: See product label. True to size.",black; white; yellow,,Female,Adult,,,,New,,,,,,
,mary-ann-bottom,,,,,,,,MARY-ANN-BOTTOM-BLACK-M,,,Black,,,M,,,,,70.00,,,TRUE,,,,,,shopify,1,DENY,,g,TRUE,manual,,,,https://www.zappstudios.us/_tmp/pecan-drop2/e4b2e17654dc.jpg,,,,,,,,,,,,,,,,,
,mary-ann-bottom,,,,,,,,MARY-ANN-BOTTOM-BLACK-L,,,Black,,,L,,,,,70.00,,,TRUE,,,,,,shopify,3,DENY,,g,TRUE,manual,,,,https://www.zappstudios.us/_tmp/pecan-drop2/e4b2e17654dc.jpg,,,,,,,,,,,,,,,,,
,mary-ann-bottom,,,,,,,,MARY-ANN-BOTTOM-WHITE-S,,,White,,,S,,,,,70.00,,,TRUE,,,,,,shopify,3,DENY,,g,TRUE,manual,,,,https://www.zappstudios.us/_tmp/pecan-drop2/25a525b3da34.jpg,,,,,,,,,,,,,,,,,
,mary-ann-bottom,,,,,,,,MARY-ANN-BOTTOM-WHITE-M,,,White,,,M,,,,,70.00,,,TRUE,,,,,,shopify,4,DENY,,g,TRUE,manual,,,,https://www.zappstudios.us/_tmp/pecan-drop2/25a525b3da34.jpg,,,,,,,,,,,,,,,,,
,mary-ann-bottom,,,,,,,,MARY-ANN-BOTTOM-YELLOW-S,,,Yellow,,,S,,,,,70.00,,,TRUE,,,,,,shopify,4,DENY,,g,TRUE,manual,,,,https://www.zappstudios.us/_tmp/pecan-drop2/7afc09b762cc.jpg,,,,,,,,,,,,,,,,,
,mary-ann-bottom,,,,,,,,MARY-ANN-BOTTOM-YELLOW-M,,,Yellow,,,M,,,,,70.00,,,TRUE,,,,,,shopify,3,DENY,,g,TRUE,manual,,,,https://www.zappstudios.us/_tmp/pecan-drop2/7afc09b762cc.jpg,,,,,,,,,,,,,,,,,
,mary-ann-bottom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2/25a525b3da34.jpg,2,Mary Ann (Bottom) 2,,,,,,,,,,,,,,,,,,
,mary-ann-bottom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2/7afc09b762cc.jpg,3,Mary Ann (Bottom) 3,,,,,,,,,,,,,,,,,,
,mary-ann-bottom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2/7b4ce22a56f5.jpg,4,Mary Ann (Bottom) 4,,,,,,,,,,,,,,,,,,
,mary-ann-bottom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2/1ec7fb599296.jpg,5,Mary Ann (Bottom) 5,,,,,,,,,,,,,,,,,,
,mary-ann-bottom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2/ae2820d15c1e.jpg,6,Mary Ann (Bottom) 6,,,,,,,,,,,,,,,,,,
,mary-ann-bottom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2/ab21ad433686.jpg,7,Mary Ann (Bottom) 7,,,,,,,,,,,,,,,,,,
,mary-ann-bottom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2/108b5940bdb9.jpg,8,Mary Ann (Bottom) 8,,,,,,,,,,,,,,,,,,
Willow (Top),willow-top,<p>The Willow top. A matching dress and turban are available in the same material. Sold separately from the Willow bottom.</p><p><strong>Materials:</strong> See product label.</p><p>True to size.</p>,Pecan Moon,Apparel & Accessories > Clothing > Shirts & Tops,Top,"drop-2-launch, drop-2-draft",FALSE,draft,WILLOW-TOP-S,,Size,S,,,,,,,,195.00,,,TRUE,,,,,,shopify,5,DENY,,g,TRUE,manual,https://www.zappstudios.us/_tmp/pecan-drop2/b0cef8a5221d.jpg,1,Willow (Top),https://www.zappstudios.us/_tmp/pecan-drop2/b0cef8a5221d.jpg,FALSE,Willow (Top) — Pecan Moon,The Willow top. A matching dress and turban are available in the same material. Sold separately from the Willow bottom. Materials: See product label. True to size.,,,Female,Adult,,,,New,,,,,,
,willow-top,,,,,,,,WILLOW-TOP-M,,,M,,,,,,,,195.00,,,TRUE,,,,,,shopify,5,DENY,,g,TRUE,manual,,,,https://www.zappstudios.us/_tmp/pecan-drop2/b0cef8a5221d.jpg,,,,,,,,,,,,,,,,,
,willow-top,,,,,,,,WILLOW-TOP-L,,,L,,,,,,,,195.00,,,TRUE,,,,,,shopify,1,DENY,,g,TRUE,manual,,,,https://www.zappstudios.us/_tmp/pecan-drop2/b0cef8a5221d.jpg,,,,,,,,,,,,,,,,,
,willow-top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2/c4b260b99073.jpg,2,Willow (Top) 2,,,,,,,,,,,,,,,,,,
,willow-top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2/8bedf93e5d49.jpg,3,Willow (Top) 3,,,,,,,,,,,,,,,,,,
,willow-top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2/ce6cf37dd14e.jpg,4,Willow (Top) 4,,,,,,,,,,,,,,,,,,
,willow-top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2/300df881caae.jpg,5,Willow (Top) 5,,,,,,,,,,,,,,,,,,
,willow-top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2/5df0fee4743e.jpg,6,Willow (Top) 6,,,,,,,,,,,,,,,,,,
Willow (Bottom),willow-bottom,<p>The Willow bottom — sold separately from the top. Offered in the matching print and in White.</p><p><strong>Materials:</strong> See product label.</p><p>True to size.</p>,Pecan Moon,Apparel & Accessories > Clothing > Pants,Bottom,"drop-2-launch, drop-2-draft",FALSE,draft,WILLOW-BOTTOM-MATCHING-S,,Color,Matching,,Size,S,,,,,95.00,,,TRUE,,,,,,shopify,4,DENY,,g,TRUE,manual,https://www.zappstudios.us/_tmp/pecan-drop2/b0cef8a5221d.jpg,1,Willow (Bottom),https://www.zappstudios.us/_tmp/pecan-drop2/b0cef8a5221d.jpg,FALSE,Willow (Bottom) — Pecan Moon,The Willow bottom — sold separately from the top. Offered in the matching print and in White. Materials: See product label. True to size.,white,,Female,Adult,,,,New,,,,,,
,willow-bottom,,,,,,,,WILLOW-BOTTOM-MATCHING-M,,,Matching,,,M,,,,,95.00,,,TRUE,,,,,,shopify,6,DENY,,g,TRUE,manual,,,,https://www.zappstudios.us/_tmp/pecan-drop2/b0cef8a5221d.jpg,,,,,,,,,,,,,,,,,
,willow-bottom,,,,,,,,WILLOW-BOTTOM-MATCHING-L,,,Matching,,,L,,,,,95.00,,,TRUE,,,,,,shopify,1,DENY,,g,TRUE,manual,,,,https://www.zappstudios.us/_tmp/pecan-drop2/b0cef8a5221d.jpg,,,,,,,,,,,,,,,,,
,willow-bottom,,,,,,,,WILLOW-BOTTOM-WHITE-S,,,White,,,S,,,,,95.00,,,TRUE,,,,,,shopify,3,DENY,,g,TRUE,manual,,,,https://www.zappstudios.us/_tmp/pecan-drop2/c4b260b99073.jpg,,,,,,,,,,,,,,,,,
,willow-bottom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2/c4b260b99073.jpg,2,Willow (Bottom) 2,,,,,,,,,,,,,,,,,,
,willow-bottom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2/8bedf93e5d49.jpg,3,Willow (Bottom) 3,,,,,,,,,,,,,,,,,,
,willow-bottom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2/ce6cf37dd14e.jpg,4,Willow (Bottom) 4,,,,,,,,,,,,,,,,,,
,willow-bottom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2/300df881caae.jpg,5,Willow (Bottom) 5,,,,,,,,,,,,,,,,,,
,willow-bottom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2/5df0fee4743e.jpg,6,Willow (Bottom) 6,,,,,,,,,,,,,,,,,,
Lula Caftan,lula-caftan,"<p>The Lula caftan in red — a breezy, easy-throw-on silhouette.</p><p><strong>Color:</strong> Red.</p><p><strong>Materials:</strong> See product label.</p><p>True to size.</p>",Pecan Moon,Apparel & Accessories > Clothing > Dresses,Caftan,"drop-2-launch, drop-2-draft",FALSE,draft,LULA-CAFTAN-RED-SM,,Size,S/M,,,,,,,,195.00,,,TRUE,,,,,,shopify,3,DENY,,g,TRUE,manual,https://www.zappstudios.us/_tmp/pecan-drop2/fd7af9dac511.jpg,1,Lula Caftan,https://www.zappstudios.us/_tmp/pecan-drop2/fd7af9dac511.jpg,FALSE,Lula Caftan — Pecan Moon,"The Lula caftan in red — a breezy, easy-throw-on silhouette. Color: Red. Materials: See product label. True to size.",red,,Female,Adult,,,,New,,,,,,
,lula-caftan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2/4a29df16dc17.jpg,2,Lula Caftan 2,,,,,,,,,,,,,,,,,,
,lula-caftan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2/f9acfe4c0bad.jpg,3,Lula Caftan 3,,,,,,,,,,,,,,,,,,
,lula-caftan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2/4ae3debe6587.jpg,4,Lula Caftan 4,,,,,,,,,,,,,,,,,,
,lula-caftan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2/764a000ab26f.jpg,5,Lula Caftan 5,,,,,,,,,,,,,,,,,,
Swimsuit Hadley,swimsuit-hadley,"<p>Swimsuit Hadley — a sculpted swimsuit in premium Italian lycra, made in Europe. Available in Beige and Green. Premium Italian lycra, made in Europe. A luxury piece, true to size.</p>",Pecan Moon,Apparel & Accessories > Clothing > Swimwear,Swimsuit,"drop-2-launch, drop-2-draft",FALSE,draft,SWIMSUIT-HADLEY-BEIGE-S,,Color,Beige,,Size,S,,,,,225.00,,,TRUE,,,,,,shopify,7,DENY,,g,TRUE,manual,https://www.zappstudios.us/_tmp/pecan-drop2/5c534ca10861.jpg,1,Swimsuit Hadley,https://www.zappstudios.us/_tmp/pecan-drop2/5c534ca10861.jpg,FALSE,Swimsuit Hadley — Pecan Moon,"Swimsuit Hadley — a sculpted swimsuit in premium Italian lycra, made in Europe. Available in Beige and Green. Premium Italian lycra, made in Europe. A luxury piece, true to size.",beige; green,,Female,Adult,,,,New,,,,,,
,swimsuit-hadley,,,,,,,,SWIMSUIT-HADLEY-BEIGE-M,,,Beige,,,M,,,,,225.00,,,TRUE,,,,,,shopify,7,DENY,,g,TRUE,manual,,,,https://www.zappstudios.us/_tmp/pecan-drop2/5c534ca10861.jpg,,,,,,,,,,,,,,,,,
,swimsuit-hadley,,,,,,,,SWIMSUIT-HADLEY-GREEN-S,,,Green,,,S,,,,,225.00,,,TRUE,,,,,,shopify,7,DENY,,g,TRUE,manual,,,,https://www.zappstudios.us/_tmp/pecan-drop2/5c534ca10861.jpg,,,,,,,,,,,,,,,,,
,swimsuit-hadley,,,,,,,,SWIMSUIT-HADLEY-GREEN-M,,,Green,,,M,,,,,225.00,,,TRUE,,,,,,shopify,6,DENY,,g,TRUE,manual,,,,https://www.zappstudios.us/_tmp/pecan-drop2/5c534ca10861.jpg,,,,,,,,,,,,,,,,,
,swimsuit-hadley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2/288f030e1619.jpg,2,Swimsuit Hadley 2,,,,,,,,,,,,,,,,,,
,swimsuit-hadley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2/8ec5aa835302.jpg,3,Swimsuit Hadley 3,,,,,,,,,,,,,,,,,,
,swimsuit-hadley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2/3f43cf94dde6.jpg,4,Swimsuit Hadley 4,,,,,,,,,,,,,,,,,,
,swimsuit-hadley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2/c8588865f84e.jpg,5,Swimsuit Hadley 5,,,,,,,,,,,,,,,,,,
,swimsuit-hadley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2/fd1018570b85.jpg,6,Swimsuit Hadley 6,,,,,,,,,,,,,,,,,,
,swimsuit-hadley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2/5b34f90dafab.jpg,7,Swimsuit Hadley 7,,,,,,,,,,,,,,,,,,
,swimsuit-hadley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2/afb21d79880e.jpg,8,Swimsuit Hadley 8,,,,,,,,,,,,,,,,,,
Dress Hattie,dress-hattie,<p>Dress Hattie — a crystal-embellished dress that catches the light from dinner to dancefloor.</p>,Pecan Moon,Apparel & Accessories > Clothing > Dresses,Dress,"drop-2-launch, drop-2-draft",FALSE,draft,DRESS-HATTIE-OS,,Size,One Size,,,,,,,,395.00,,,TRUE,,,,,,,,CONTINUE,,g,TRUE,manual,https://www.zappstudios.us/_tmp/pecan-drop2/4515aa4ac7dc.jpg,1,Dress Hattie,https://www.zappstudios.us/_tmp/pecan-drop2/4515aa4ac7dc.jpg,FALSE,Dress Hattie — Pecan Moon,Dress Hattie — a crystal-embellished dress that catches the light from dinner to dancefloor.,black; gold,,Female,Adult,,,,New,,,,,,
,dress-hattie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2/a02dae86351a.jpg,2,Dress Hattie 2,,,,,,,,,,,,,,,,,,
,dress-hattie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2/3b62ba963143.jpg,3,Dress Hattie 3,,,,,,,,,,,,,,,,,,
,dress-hattie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2/827cd267bd8e.jpg,4,Dress Hattie 4,,,,,,,,,,,,,,,,,,
,dress-hattie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2/30b92096ff62.jpg,5,Dress Hattie 5,,,,,,,,,,,,,,,,,,
,dress-hattie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2/064b75a8b7c0.jpg,6,Dress Hattie 6,,,,,,,,,,,,,,,,,,
,dress-hattie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2/2a87147b84db.jpg,7,Dress Hattie 7,,,,,,,,,,,,,,,,,,
,dress-hattie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2/71e2f2d02fbb.jpg,8,Dress Hattie 8,,,,,,,,,,,,,,,,,,
Handmade Sadie Dress,handmade-sadie-dress,"<p>The handmade Sadie dress — a one-size silhouette offered in Old Gold, Green and Silver.</p><p><strong>Materials:</strong> Handmade.</p>",Pecan Moon,Apparel & Accessories > Clothing > Dresses,Dress,"drop-2-launch, drop-2-draft",FALSE,draft,HANDMADE-SADIE-DRESS-OLD-OS,,Color,Old Gold,,Size,One Size,,,,,225.00,,,TRUE,,,,,,shopify,1,DENY,,g,TRUE,manual,https://www.zappstudios.us/_tmp/pecan-drop2/e62e431aab24.jpg,1,Handmade Sadie Dress,https://www.zappstudios.us/_tmp/pecan-drop2/e62e431aab24.jpg,FALSE,Handmade Sadie Dress — Pecan Moon,"The handmade Sadie dress — a one-size silhouette offered in Old Gold, Green and Silver. Materials: Handmade.",gold; green; silver,,Female,Adult,,,,New,,,,,,
,handmade-sadie-dress,,,,,,,,HANDMADE-SADIE-DRESS-GREEN-OS,,,Green,,,One Size,,,,,225.00,,,TRUE,,,,,,shopify,2,DENY,,g,TRUE,manual,,,,https://www.zappstudios.us/_tmp/pecan-drop2/a00b3909fcf4.jpg,,,,,,,,,,,,,,,,,
,handmade-sadie-dress,,,,,,,,HANDMADE-SADIE-DRESS-SILVER-OS,,,Silver,,,One Size,,,,,225.00,,,TRUE,,,,,,shopify,1,DENY,,g,TRUE,manual,,,,https://www.zappstudios.us/_tmp/pecan-drop2/a079dca6582a.jpg,,,,,,,,,,,,,,,,,
,handmade-sadie-dress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2/a00b3909fcf4.jpg,2,Handmade Sadie Dress 2,,,,,,,,,,,,,,,,,,
,handmade-sadie-dress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2/a079dca6582a.jpg,3,Handmade Sadie Dress 3,,,,,,,,,,,,,,,,,,
,handmade-sadie-dress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2/abe78b778f2a.jpg,4,Handmade Sadie Dress 4,,,,,,,,,,,,,,,,,,
,handmade-sadie-dress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2/8fb047c8f728.jpg,5,Handmade Sadie Dress 5,,,,,,,,,,,,,,,,,,
,handmade-sadie-dress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2/c6553b85b4d6.jpg,6,Handmade Sadie Dress 6,,,,,,,,,,,,,,,,,,
,handmade-sadie-dress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2/ba19fb0087c0.jpg,7,Handmade Sadie Dress 7,,,,,,,,,,,,,,,,,,
,handmade-sadie-dress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2/07f66237390b.jpg,8,Handmade Sadie Dress 8,,,,,,,,,,,,,,,,,,
Willow Dress,willow-dress,<p>The Willow Dress — a one-size statement piece in Italian lycra. An adjustable chain fastens at the neckline above an open back; the silhouette falls to the knee with signature frills cascading the full length of the leg. Made in Europe.</p>,Pecan Moon,Apparel & Accessories > Clothing > Dresses,Dress,"drop-2-launch, drop-2-draft",FALSE,draft,WILLOW-DRESS-AFRICAN-OS,,Size,One Size,,,,,,,,325.00,,,TRUE,,,,,,shopify,4,DENY,,g,TRUE,manual,https://www.zappstudios.us/_tmp/pecan-drop2/45aeef8bad10.jpg,1,Willow Dress,https://www.zappstudios.us/_tmp/pecan-drop2/45aeef8bad10.jpg,FALSE,Willow Dress — Pecan Moon,The Willow Dress — a one-size statement piece in Italian lycra. An adjustable chain fastens at the neckline above an open back; the silhouette falls to the knee with signature frills cascading the full length of the leg. Made in Europe.,multicolor,,Female,Adult,,,,New,,,,,,
,willow-dress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2/08adb3a49a12.jpg,2,Willow Dress 2,,,,,,,,,,,,,,,,,,
,willow-dress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2/6a6b95a28ac4.jpg,3,Willow Dress 3,,,,,,,,,,,,,,,,,,
,willow-dress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2/0854a74907c2.jpg,4,Willow Dress 4,,,,,,,,,,,,,,,,,,
,willow-dress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2/c78f8ddfe7a0.jpg,5,Willow Dress 5,,,,,,,,,,,,,,,,,,
River (Top),river-top,"<p>The River sequins bikini top in black/white. Sold separately from the River bottom.</p><p><strong>Color:</strong> Black/White.</p><p><strong>Materials:</strong> Sequins.</p><p>True to size. Premium Italian lycra, made in Europe. A luxury piece, true to size.</p>",Pecan Moon,Apparel & Accessories > Clothing > Swimwear,Bikini Top,"drop-2-launch, drop-2-draft",FALSE,draft,RIVER-TOP-BLACK-S,,Size,S,,,,,,,,140.00,,,TRUE,,,,,,,,CONTINUE,,g,TRUE,manual,https://www.zappstudios.us/_tmp/pecan-drop2/689aecf10b25.jpg,1,River (Top),https://www.zappstudios.us/_tmp/pecan-drop2/689aecf10b25.jpg,FALSE,River (Top) — Pecan Moon,"The River sequins bikini top in black/white. Sold separately from the River bottom. Color: Black/White. Materials: Sequins. True to size. Premium Italian lycra, made in Europe. A luxury piece, true to size.",multicolor,,Female,Adult,,,,New,,,,,,
,river-top,,,,,,,,RIVER-TOP-BLACK-M,,,M,,,,,,,,140.00,,,TRUE,,,,,,shopify,10,DENY,,g,TRUE,manual,,,,https://www.zappstudios.us/_tmp/pecan-drop2/689aecf10b25.jpg,,,,,,,,,,,,,,,,,
,river-top,,,,,,,,RIVER-TOP-BLACK-L,,,L,,,,,,,,140.00,,,TRUE,,,,,,shopify,3,DENY,,g,TRUE,manual,,,,https://www.zappstudios.us/_tmp/pecan-drop2/689aecf10b25.jpg,,,,,,,,,,,,,,,,,
,river-top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2/cd3c4fc137f6.jpg,2,River (Top) 2,,,,,,,,,,,,,,,,,,
,river-top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2/bc2d8badec14.jpg,3,River (Top) 3,,,,,,,,,,,,,,,,,,
,river-top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2/f6e9b5c1b833.jpg,4,River (Top) 4,,,,,,,,,,,,,,,,,,
,river-top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2/71518d22f3fc.jpg,5,River (Top) 5,,,,,,,,,,,,,,,,,,
,river-top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2/fd8c4613a897.jpg,6,River (Top) 6,,,,,,,,,,,,,,,,,,
,river-top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2/c898979a0dc0.jpg,7,River (Top) 7,,,,,,,,,,,,,,,,,,
River (Bottom),river-bottom,"<p>The River sequins bikini bottom in black/white. Sold separately from the River top.</p><p><strong>Color:</strong> Black/White.</p><p><strong>Materials:</strong> Sequins.</p><p>True to size. Premium Italian lycra, made in Europe. A luxury piece, true to size.</p>",Pecan Moon,Apparel & Accessories > Clothing > Swimwear,Bikini Bottom,"drop-2-launch, drop-2-draft",FALSE,draft,RIVER-BOTTOM-BLACK-OS,,Size,One Size,,,,,,,,70.00,,,TRUE,,,,,,,,CONTINUE,,g,TRUE,manual,https://www.zappstudios.us/_tmp/pecan-drop2/689aecf10b25.jpg,1,River (Bottom),https://www.zappstudios.us/_tmp/pecan-drop2/689aecf10b25.jpg,FALSE,River (Bottom) — Pecan Moon,"The River sequins bikini bottom in black/white. Sold separately from the River top. Color: Black/White. Materials: Sequins. True to size. Premium Italian lycra, made in Europe. A luxury piece, true to size.",multicolor,,Female,Adult,,,,New,,,,,,
,river-bottom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2/cd3c4fc137f6.jpg,2,River (Bottom) 2,,,,,,,,,,,,,,,,,,
,river-bottom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2/bc2d8badec14.jpg,3,River (Bottom) 3,,,,,,,,,,,,,,,,,,
,river-bottom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2/f6e9b5c1b833.jpg,4,River (Bottom) 4,,,,,,,,,,,,,,,,,,
,river-bottom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2/71518d22f3fc.jpg,5,River (Bottom) 5,,,,,,,,,,,,,,,,,,
,river-bottom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2/fd8c4613a897.jpg,6,River (Bottom) 6,,,,,,,,,,,,,,,,,,
,river-bottom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2/c898979a0dc0.jpg,7,River (Bottom) 7,,,,,,,,,,,,,,,,,,
